,date,label,media,campaign,spend,imp,click,install,CPI,first_purchase,cpa,month,year
4273,2023-04-26,인스톨,페이스북,fb_app_install_catalog_ios_2301,2189269.462,216829,8566,864,2533.876692,4,547317.3655,4,2023
4274,2023-04-26,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1679749.286,65785,2762,504,3332.835884,35,47992.83673,4,2023
4275,2023-04-26,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1028387.567,87371,2159,280,3672.812739,2,514193.7834,4,2023
4276,2023-04-26,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,404096.0,80626,1640,0,0.0,14,28864.0,4,2023
4277,2023-04-26,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,194205.0,38254,642,0,0.0,2,97102.5,4,2023
4278,2023-04-26,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4411550.0,3612146,21382,429,10283.33333,60,73525.83333,4,2023
4279,2023-04-26,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,3095708.0,1207934,3177,6,515951.3333,48,64493.91667,4,2023
4280,2023-04-26,첫구매,페이스북,fb_conversion_dormant_2304_UA,143426.3639,5288,506,8,17928.29548,1,143426.3639,4,2023
4281,2023-04-26,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,284556.3534,13178,474,8,35569.54417,2,142278.1767,4,2023
4282,2023-04-26,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,98663.23665,4170,254,4,24665.80916,1,98663.23665,4,2023
4283,2023-04-26,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4213911.529,164323,7055,38,110892.4087,96,43894.91176,4,2023
4284,2023-04-26,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),775225.0,287322,2851,10,77522.5,14,55373.21429,4,2023
4285,2023-04-26,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,296652.7476,12624,694,65,4563.888425,7,42378.96394,4,2023
4286,2023-04-26,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,188593.7823,16043,402,0,0.0,0,0.0,4,2023
4287,2023-04-26,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1835708.678,74134,3808,27,67989.2103,43,42690.89949,4,2023
4288,2023-04-27,인스톨,페이스북,fb_app_install_catalog_aos_2201,761151.0522,44649,2797,373,2040.619443,10,76115.10522,4,2023
4289,2023-04-27,인스톨,페이스북,fb_app_install_catalog_ios_2301,2168763.81,213713,7773,766,2831.284347,7,309823.4014,4,2023
4290,2023-04-27,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1661281.261,65781,2795,452,3675.40102,24,69220.05255,4,2023
4291,2023-04-27,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1019153.555,78472,2078,243,4194.04755,5,203830.7109,4,2023
4292,2023-04-27,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,378963.2,68135,1538,0,0.0,6,63160.53333,4,2023
4293,2023-04-27,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,215682.5,34162,713,1,215682.5,2,107841.25,4,2023
4294,2023-04-27,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3146473.0,2504626,17023,267,11784.54307,51,61695.54902,4,2023
4295,2023-04-27,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2535500.0,972501,3187,12,211291.6667,31,81790.32258,4,2023
4296,2023-04-27,첫구매,페이스북,fb_conversion_dormant_2304_UA,290426.6624,10972,880,18,16134.81458,4,72606.66559,4,2023
4297,2023-04-27,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,282745.1286,13730,442,15,18849.67524,3,94248.3762,4,2023
4298,2023-04-27,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,97806.1392,4003,273,5,19561.22784,1,97806.1392,4,2023
4299,2023-04-27,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4160820.002,163699,7087,30,138694.0001,85,48950.82355,4,2023
4300,2023-04-27,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),687434.0,190483,2836,9,76381.55556,21,32734.95238,4,2023
4301,2023-04-27,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,782158.0239,33982,1644,221,3539.176579,3,260719.3413,4,2023
4302,2023-04-27,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,533890.8531,52582,1220,1,533890.8531,0,0.0,4,2023
4303,2023-04-27,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1818033.065,72065,3837,25,72721.32259,36,50500.91846,4,2023
4304,2023-04-28,인스톨,페이스북,fb_app_install_catalog_aos_2201,757237.5112,42172,2941,366,2068.954949,7,108176.7873,4,2023
4305,2023-04-28,인스톨,페이스북,fb_app_install_catalog_ios_2301,2181992.22,207414,7621,832,2622.586802,1,2181992.22,4,2023
4306,2023-04-28,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1668057.183,63561,2780,451,3698.574684,43,38792.0275,4,2023
4307,2023-04-28,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1027271.723,78521,2100,230,4466.398795,4,256817.9307,4,2023
4308,2023-04-28,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,412262.4,83313,1648,0,0.0,15,27484.16,4,2023
4309,2023-04-28,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,186684.3,38847,603,0,0.0,2,93342.15,4,2023
4310,2023-04-28,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4015605.0,2523991,18409,337,11915.74184,59,68061.10169,4,2023
4311,2023-04-28,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2905056.0,1030270,3298,7,415008.0,43,67559.44186,4,2023
4312,2023-04-28,첫구매,페이스북,fb_conversion_dormant_2304_UA,290329.6325,11911,913,14,20737.83089,3,96776.54415,4,2023
4313,2023-04-28,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,283763.9426,13574,467,4,70940.98564,3,94587.98085,4,2023
4314,2023-04-28,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,97482.7062,4929,305,5,19496.54124,0,0.0,4,2023
4315,2023-04-28,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4160076.104,174600,7047,32,130002.3783,87,47816.96672,4,2023
4316,2023-04-28,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),1056682.0,340397,3483,8,132085.25,13,81283.23077,4,2023
4317,2023-04-28,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,851194.7978,32542,1752,255,3338.018815,11,77381.34525,4,2023
4318,2023-04-28,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,535427.1599,46284,1180,73,7334.618628,2,267713.5799,4,2023
4319,2023-04-28,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1824550.24,78318,3714,24,76022.92665,26,70175.00922,4,2023
4320,2023-04-29,인스톨,페이스북,fb_app_install_catalog_aos_2201,766148.0904,39572,3271,447,1713.977831,12,63845.6742,4,2023
4321,2023-04-29,인스톨,페이스북,fb_app_install_catalog_ios_2301,2226981.75,208542,7934,821,2712.523447,7,318140.25,4,2023
4322,2023-04-29,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1688934.783,61431,3459,607,2782.429626,39,43306.02007,4,2023
4323,2023-04-29,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1046742.39,70694,2080,231,4531.352336,4,261685.5974,4,2023
4324,2023-04-29,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,415641.6,67809,1536,0,0.0,7,59377.37143,4,2023
4325,2023-04-29,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,176730.4,35959,532,0,0.0,3,58910.13333,4,2023
4326,2023-04-29,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4083123.0,2232380,17878,372,10976.1371,51,80061.23529,4,2023
4327,2023-04-29,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2960584.0,826174,3102,22,134572.0,47,62991.14894,4,2023
4328,2023-04-29,첫구매,페이스북,fb_conversion_dormant_2304_UA,294340.2017,11630,956,28,10512.15006,8,36792.52521,4,2023
4329,2023-04-29,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,289537.2216,14523,491,14,20681.23011,5,57907.44432,4,2023
4330,2023-04-29,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,97854.65415,4870,324,8,12231.83177,1,97854.65415,4,2023
4331,2023-04-29,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4216887.111,180720,7836,41,102850.9051,109,38687.03771,4,2023
4332,2023-04-29,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),1071631.0,295966,3126,10,107163.1,22,48710.5,4,2023
4333,2023-04-29,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,860024.517,28673,1921,252,3412.795703,9,95558.27967,4,2023
4334,2023-04-29,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,545534.4411,40713,1161,125,4364.275529,0,0.0,4,2023
4335,2023-04-29,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1848791.543,76021,3917,22,84035.97922,35,52822.61551,4,2023
4336,2023-04-30,인스톨,페이스북,fb_app_install_catalog_aos_2201,816377.2353,48019,3374,426,1916.378487,15,54425.14902,4,2023
4337,2023-04-30,인스톨,페이스북,fb_app_install_catalog_ios_2301,2323930.792,204769,8740,760,3057.803673,4,580982.6979,4,2023
4338,2023-04-30,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1764941.539,59842,3318,646,2732.107646,50,35298.83079,4,2023
4339,2023-04-30,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1089581.09,75538,2151,291,3744.264915,7,155654.4415,4,2023
4340,2023-04-30,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,354486.0,57161,1310,0,0.0,31,11435.03226,4,2023
4341,2023-04-30,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,179055.8,35148,539,1,179055.8,6,29842.63333,4,2023
4342,2023-04-30,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4036736.0,2816422,16334,327,12344.75841,67,60249.79104,4,2023
4343,2023-04-30,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2943842.0,888617,2532,12,245320.1667,96,30665.02083,4,2023
4344,2023-04-30,첫구매,페이스북,fb_conversion_dormant_2304_UA,313875.5549,12360,913,21,14946.45499,6,52312.59248,4,2023
4345,2023-04-30,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,302797.9746,15212,527,18,16822.1097,2,151398.9873,4,2023
4346,2023-04-30,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,105099.5534,4603,331,8,13137.44417,3,35033.18445,4,2023
4347,2023-04-30,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4492597.597,178920,8073,51,88090.14897,105,42786.64378,4,2023
4348,2023-04-30,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),1010394.0,240009,2748,12,84199.5,26,38861.30769,4,2023
4349,2023-04-30,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,891365.1764,32126,2032,295,3021.576869,11,81033.19785,4,2023
4350,2023-04-30,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,576018.0013,46115,1280,101,5703.148528,2,288009.0007,4,2023
4351,2023-04-30,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1954068.984,78254,4238,23,84959.52106,40,48851.72461,4,2023
4352,2023-05-01,인스톨,페이스북,fb_app_install_catalog_aos_2201,790842.2,46692,3250,438,1805.575799,14,56488.72857,5,2023
4353,2023-05-01,인스톨,페이스북,fb_app_install_catalog_ios_2301,2251869.919,210914,8478,923,2439.729057,4,562967.4798,5,2023
4354,2023-05-01,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1703489.268,69504,3308,539,3160.462463,34,50102.62552,5,2023
4355,2023-05-01,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1057318.647,84128,2167,264,4004.994875,0,0.0,5,2023
4356,2023-05-01,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,386773.2,69651,1608,0,0.0,11,35161.2,5,2023
4357,2023-05-01,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,140736.2,37999,473,0,0.0,0,0.0,5,2023
4358,2023-05-01,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2654289.0,2440555,13862,270,9830.7,50,53085.78,5,2023
4359,2023-05-01,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1683000.0,749187,2417,6,280500.0,41,41048.78049,5,2023
4360,2023-05-01,첫구매,페이스북,fb_conversion_dormant_2304_UA,304398.968,13844,940,22,13836.31673,5,60879.79359,5,2023
4361,2023-05-01,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,292593.6635,16358,560,10,29259.36635,3,97531.22115,5,2023
4362,2023-05-01,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,102140.1414,4478,310,6,17023.3569,4,25535.03535,5,2023
4363,2023-05-01,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4343915.421,162204,7704,46,94432.94394,84,51713.27883,5,2023
4364,2023-05-01,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),659571.0,310578,2306,5,131914.2,18,36642.83333,5,2023
4365,2023-05-01,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,864212.976,39785,2143,305,2833.485167,11,78564.816,5,2023
4366,2023-05-01,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,558083.6415,59096,1360,141,3958.040011,1,558083.6415,5,2023
4367,2023-05-01,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1891517.042,78783,4142,24,78813.21009,24,78813.21009,5,2023
4368,2023-05-02,인스톨,페이스북,fb_app_install_catalog_aos_2201,768428.293,50988,3338,422,1820.920126,6,128071.3822,5,2023
4369,2023-05-02,인스톨,페이스북,fb_app_install_catalog_ios_2301,2187684.64,223575,8601,883,2477.559049,4,546921.1601,5,2023
4370,2023-05-02,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1658208.648,69876,2947,481,3447.419226,17,97541.68516,5,2023
4371,2023-05-02,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1025897.133,82395,2115,251,4087.239573,1,1025897.133,5,2023
4372,2023-05-02,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,384232.2,82067,1878,0,0.0,9,42692.46667,5,2023
4373,2023-05-02,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,148222.8,41646,594,0,0.0,2,74111.4,5,2023
4374,2023-05-02,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2753135.0,2475020,12106,233,11816.03004,52,52944.90385,5,2023
4375,2023-05-02,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1652629.0,883434,2107,12,137719.0833,40,41315.725,5,2023
4376,2023-05-02,첫구매,페이스북,fb_conversion_dormant_2304_UA,295472.2172,13236,815,12,24622.68476,3,98490.73905,5,2023
4377,2023-05-02,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,285348.7643,15683,531,17,16785.22143,3,95116.25475,5,2023
4378,2023-05-02,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,98501.52015,5250,316,10,9850.152015,1,98501.52015,5,2023
4379,2023-05-02,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4212278.192,167034,7329,34,123890.5351,77,54704.91159,5,2023
4380,2023-05-02,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),698489.0,247673,2158,7,99784.14286,17,41087.58824,5,2023
4381,2023-05-02,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,843917.5553,38463,1961,248,3402.893368,7,120559.6508,5,2023
4382,2023-05-02,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,542170.7379,51182,1304,154,3520.589207,0,0.0,5,2023
4383,2023-05-02,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1837228.813,79855,3800,23,79879.51362,24,76551.20055,5,2023
4384,2023-05-03,인스톨,페이스북,fb_app_install_catalog_aos_2201,767360.9641,46197,3056,419,1831.410416,19,40387.41917,5,2023
4385,2023-05-03,인스톨,페이스북,fb_app_install_catalog_ios_2301,2151799.749,201488,7690,740,2907.837499,6,358633.2915,5,2023
4386,2023-05-03,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1607656.071,64099,2881,487,3301.14183,35,45933.03061,5,2023
4387,2023-05-03,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,991742.6079,79033,1978,228,4349.74828,2,495871.3039,5,2023
4388,2023-05-03,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,387258.3,89967,1989,0,0.0,11,35205.3,5,2023
4389,2023-05-03,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,151813.2,44611,636,0,0.0,2,75906.6,5,2023
4390,2023-05-03,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3077635.0,3025667,14436,226,13617.85398,46,66905.1087,5,2023
4391,2023-05-03,첫구매,카카오모먼트,220203_카카오비즈보드(전환_앱),113091.0,88705,401,5,22618.2,1,113091.0,5,2023
4392,2023-05-03,첫구매,카카오모먼트,230222_카카오비즈보드(전환_앱)_UA,0.0,0,0,0,0.0,0,0.0,5,2023
4393,2023-05-03,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1954469.0,865994,2438,8,244308.625,27,72387.74074,5,2023
4394,2023-05-03,첫구매,페이스북,fb_conversion_dormant_2304_UA,295488.3888,12041,751,12,24624.0324,4,73872.0972,5,2023
4395,2023-05-03,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,244677.0645,12775,515,18,13593.17025,1,244677.0645,5,2023
4396,2023-05-03,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,135566.942,6799,370,6,22594.49033,1,135566.942,5,2023
4397,2023-05-03,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4198694.004,164836,6849,45,93304.31121,82,51203.58542,5,2023
4398,2023-05-03,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),983389.0,350148,3019,15,65559.26667,15,65559.26667,5,2023
4399,2023-05-03,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,336774.6112,13412,748,95,3544.995908,2,168387.3056,5,2023
4400,2023-05-03,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,202242.6549,18201,483,144,1404.462881,0,0.0,5,2023
4401,2023-05-03,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1829611.966,74519,3439,14,130686.569,34,53812.11665,5,2023
4402,2023-05-04,인스톨,페이스북,fb_app_install_catalog_aos_2201,760714.416,45274,3109,462,1646.568,8,95089.302,5,2023
4403,2023-05-04,인스톨,페이스북,fb_app_install_catalog_ios_2301,2185323.579,201801,8089,727,3005.947152,7,312189.0828,5,2023
4404,2023-05-04,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1638463.063,64305,2973,462,3546.456846,37,44282.78549,5,2023
4405,2023-05-04,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1031039.717,76960,1843,246,4191.218363,5,206207.9435,5,2023
4406,2023-05-04,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,405949.5,105242,2085,0,0.0,6,67658.25,5,2023
4407,2023-05-04,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,137252.5,43461,575,0,0.0,3,45750.83333,5,2023
4408,2023-05-04,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3498242.0,3124237,16121,242,14455.54545,46,76048.73913,5,2023
4409,2023-05-04,첫구매,카카오모먼트,220203_카카오비즈보드(전환_앱),497255.0,354649,1828,27,18416.85185,3,165751.6667,5,2023
4410,2023-05-04,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1963313.0,861191,2586,8,245414.125,37,53062.51351,5,2023
4411,2023-05-04,첫구매,페이스북,fb_conversion_dormant_2304_UA,292415.7753,12213,791,12,24367.98127,4,73103.94382,5,2023
4412,2023-05-04,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,145043.5289,7672,324,8,18130.44111,1,145043.5289,5,2023
4413,2023-05-04,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,194253.8598,10378,556,10,19425.38598,2,97126.9299,5,2023
4414,2023-05-04,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4167515.063,164809,7150,38,109671.449,74,56317.77113,5,2023
4415,2023-05-04,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),1004993.0,379521,3043,7,143570.4286,16,62812.0625,5,2023
4416,2023-05-04,첫구매,페이스북,fb_app_install_signup_catalog_aos_2304,0.0,0,0,2,0.0,0,0.0,5,2023
4417,2023-05-04,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,0.0,0,0,126,0.0,0,0.0,5,2023
4418,2023-05-04,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1825924.83,72518,3583,10,182592.483,12,152160.4025,5,2023
4419,2023-05-05,인스톨,페이스북,fb_app_install_catalog_aos_2201,764595.612,56912,4064,478,1599.57241,13,58815.04708,5,2023
4420,2023-05-05,인스톨,페이스북,fb_app_install_catalog_ios_2301,2200654.304,238180,10167,793,2775.100005,5,440130.8607,5,2023
4421,2023-05-05,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1680169.748,72633,3942,636,2641.776334,29,57936.88788,5,2023
4422,2023-05-05,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1039254.914,91727,2500,233,4460.321519,8,129906.8642,5,2023
4423,2023-05-05,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,396409.2,98239,2036,0,0.0,13,30493.01538,5,2023
4424,2023-05-05,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,152290.6,53012,638,0,0.0,2,76145.3,5,2023
4425,2023-05-05,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3470247.0,2657759,16423,337,10297.46884,48,72296.8125,5,2023
4426,2023-05-05,첫구매,카카오모먼트,220203_카카오비즈보드(전환_앱),496826.0,341433,1679,41,12117.70732,2,248413.0,5,2023
4427,2023-05-05,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1987282.0,633738,2622,12,165606.8333,35,56779.48571,5,2023
4428,2023-05-05,첫구매,페이스북,fb_conversion_dormant_2304_UA,295310.5007,12814,925,18,16406.13893,3,98436.83355,5,2023
4429,2023-05-05,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,146434.2924,9350,484,18,8135.238465,6,24405.71539,5,2023
4430,2023-05-05,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,540440.3697,34385,1145,19,28444.22999,7,77205.7671,5,2023
4431,2023-05-05,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,195434.3903,11305,660,16,12214.64939,2,97717.19512,5,2023
4432,2023-05-05,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4216369.618,188853,8819,41,102838.2834,72,58560.68914,5,2023
4433,2023-05-05,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),994543.0,308367,2721,14,71038.78571,20,49727.15,5,2023
4434,2023-05-05,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,0.0,0,0,27,0.0,0,0.0,5,2023
4435,2023-05-05,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1838635.75,75526,4181,29,63401.23276,36,51073.21528,5,2023
4436,2023-05-06,인스톨,페이스북,fb_app_install_catalog_aos_2201,770401.2344,60717,4242,483,1595.033611,7,110057.3192,5,2023
4437,2023-05-06,인스톨,페이스북,fb_app_install_catalog_ios_2301,2239336.89,262621,10546,856,2616.047769,6,373222.8151,5,2023
4438,2023-05-06,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1694028.851,69772,3890,632,2680.425397,32,52938.40159,5,2023
4439,2023-05-06,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1060633.837,102601,2750,259,4095.111339,2,530316.9185,5,2023
4440,2023-05-06,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,390762.9,100588,2007,0,0.0,16,24422.68125,5,2023
4441,2023-05-06,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,147516.6,47963,618,0,0.0,0,0.0,5,2023
4442,2023-05-06,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3299010.0,3659460,13428,267,12355.8427,42,78547.85714,5,2023
4443,2023-05-06,첫구매,카카오모먼트,220203_카카오비즈보드(전환_앱),479424.0,404209,1489,26,18439.38462,5,95884.8,5,2023
4444,2023-05-06,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1977459.0,610309,2301,8,247182.375,33,59923.0,5,2023
4445,2023-05-06,첫구매,페이스북,fb_conversion_dormant_2304_UA,290459.0056,13344,873,13,22343.00043,6,48409.83427,5,2023
4446,2023-05-06,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,149717.1357,10023,596,18,8317.61865,5,29943.42714,5,2023
4447,2023-05-06,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,543771.7329,30092,2568,18,30209.54071,7,77681.67612,5,2023
4448,2023-05-06,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,197633.7347,12407,800,9,21959.30385,4,49408.43366,5,2023
4449,2023-05-06,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4248082.222,202186,8624,55,77237.85858,83,51181.71352,5,2023
4450,2023-05-06,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),971883.0,271574,2344,15,64792.2,26,37380.11538,5,2023
4451,2023-05-06,첫구매,페이스북,fb_app_install_signup_catalog_ios_2304,0.0,0,0,12,0.0,0,0.0,5,2023
4452,2023-05-06,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1864833.82,81807,4192,26,71724.37768,32,58276.05687,5,2023
4453,2023-05-07,인스톨,페이스북,fb_app_install_catalog_aos_2201,822344.5742,58960,4288,497,1654.616849,12,68528.71451,5,2023
4454,2023-05-07,인스톨,페이스북,fb_app_install_catalog_ios_2301,2336334.446,261723,10318,905,2581.585023,8,292041.8057,5,2023
4455,2023-05-07,인스톨,페이스북,fb_app_install_purchase_catalog_aos_2302,1772089.407,65694,3668,563,3147.583316,37,47894.3083,5,2023
4456,2023-05-07,인스톨,페이스북,fb_app_install_purchase_catalog_ios_2302,1095855.691,88638,2554,311,3523.651738,0,0.0,5,2023
4457,2023-05-07,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,364089.0,86384,1870,0,0.0,18,20227.16667,5,2023
4458,2023-05-07,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,168283.5,49431,705,0,0.0,6,28047.25,5,2023
4459,2023-05-07,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3418129.0,3388219,13230,297,11508.85185,41,83369.0,5,2023
4460,2023-05-07,첫구매,카카오모먼트,220203_카카오비즈보드(전환_앱),488950.0,395011,1444,29,16860.34483,9,54327.77778,5,2023
4461,2023-05-07,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1959628.0,617096,2110,9,217736.4444,33,59382.66667,5,2023
4462,2023-05-07,첫구매,페이스북,fb_conversion_dormant_2304_UA,316398.3323,13639,839,12,26366.52769,3,105466.1108,5,2023
4463,2023-05-07,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,157544.2143,9766,559,12,13128.68453,3,52514.7381,5,2023
4464,2023-05-07,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,527276.6483,25658,2216,29,18181.95339,7,75325.23546,5,2023
