date,label,media,campaign,spend,imp,install,CPI,first_purchase,cpa,binned
2023-03-21,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,163738,8733,32,5117,5,32748,"(0.0, 2874960.0]"
2023-03-21,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3916919,193534,68,57602,82,47767,"(2874960.0, 5749920.0]"
2023-03-21,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,1482876,89425,90,16476,15,98858,"(0.0, 2874960.0]"
2023-03-22,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,396200,140601,0,0,8,49525,"(0.0, 2874960.0]"
2023-03-22,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,56574,18776,0,0,2,28287,"(0.0, 2874960.0]"
2023-03-22,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2517570,2460857,467,5391,29,86813,"(0.0, 2874960.0]"
2023-03-22,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,626637,335335,5,125327,13,48203,"(0.0, 2874960.0]"
2023-03-22,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,164320,8580,29,5666,3,54773,"(0.0, 2874960.0]"
2023-03-22,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3752890,174180,51,73586,96,39093,"(2874960.0, 5749920.0]"
2023-03-22,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,1344382,84237,87,15453,11,122217,"(0.0, 2874960.0]"
2023-03-23,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,408365,162635,0,0,8,51046,"(0.0, 2874960.0]"
2023-03-23,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,52510,20147,0,0,1,52510,"(0.0, 2874960.0]"
2023-03-23,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2532860,2845152,443,5718,36,70357,"(0.0, 2874960.0]"
2023-03-23,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,744557,419730,5,148911,7,106365,"(0.0, 2874960.0]"
2023-03-23,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,200674,9740,20,10034,4,50169,"(0.0, 2874960.0]"
2023-03-23,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,554720,31294,25,22189,4,138680,"(0.0, 2874960.0]"
2023-03-23,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3474479,181802,47,73925,71,48936,"(2874960.0, 5749920.0]"
2023-03-23,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,923401,84133,46,20074,6,153900,"(0.0, 2874960.0]"
2023-03-24,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,389336,175011,0,0,4,97334,"(0.0, 2874960.0]"
2023-03-24,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,72508,29548,0,0,1,72508,"(0.0, 2874960.0]"
2023-03-24,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2509595,2225771,371,6764,26,96523,"(0.0, 2874960.0]"
2023-03-24,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,749584,417621,4,187396,19,39452,"(0.0, 2874960.0]"
2023-03-24,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,233713,10463,32,7304,9,25968,"(0.0, 2874960.0]"
2023-03-24,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,695607,28452,52,13377,14,49686,"(0.0, 2874960.0]"
2023-03-24,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3744190,131322,45,83204,94,39832,"(2874960.0, 5749920.0]"
2023-03-24,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,681376,27313,24,28391,8,85172,"(0.0, 2874960.0]"
2023-03-25,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,398520,135408,0,0,11,36229,"(0.0, 2874960.0]"
2023-03-25,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,92481,30206,0,0,0,0,"(0.0, 2874960.0]"
2023-03-25,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2518329,1746393,319,7894,25,100733,"(0.0, 2874960.0]"
2023-03-25,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,747296,381634,3,249099,19,39331,"(0.0, 2874960.0]"
2023-03-25,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,237982,11199,32,7437,7,33997,"(0.0, 2874960.0]"
2023-03-25,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,705828,29331,60,11764,15,47055,"(0.0, 2874960.0]"
2023-03-25,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3797912,147200,70,54256,102,37234,"(2874960.0, 5749920.0]"
2023-03-25,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,693246,32286,32,21664,5,138649,"(0.0, 2874960.0]"
2023-03-26,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,289752,109353,0,0,14,20697,"(0.0, 2874960.0]"
2023-03-26,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,207871,40244,0,0,1,207871,"(0.0, 2874960.0]"
2023-03-26,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3485482,2308988,424,8220,44,79216,"(2874960.0, 5749920.0]"
2023-03-26,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,865436,389293,2,432718,25,34617,"(0.0, 2874960.0]"
2023-03-26,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,520582,23425,73,7131,10,52058,"(0.0, 2874960.0]"
2023-03-26,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,635061,28921,42,15120,12,52922,"(0.0, 2874960.0]"
2023-03-26,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,5961824,235692,90,66242,145,41116,"(5749920.0, 8624880.0]"
2023-03-26,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,666838,35734,38,17548,6,111140,"(0.0, 2874960.0]"
2023-03-27,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,369311,129906,0,0,11,33574,"(0.0, 2874960.0]"
2023-03-27,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,114818,34734,0,0,0,0,"(0.0, 2874960.0]"
2023-03-27,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2786828,2297707,336,8294,39,71457,"(0.0, 2874960.0]"
2023-03-27,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,892133,457039,3,297378,19,46954,"(0.0, 2874960.0]"
2023-03-27,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,483338,22558,56,8631,8,60417,"(0.0, 2874960.0]"
2023-03-27,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,610205,28216,32,19069,8,76276,"(0.0, 2874960.0]"
2023-03-27,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,6067813,246330,74,81997,162,37456,"(5749920.0, 8624880.0]"
2023-03-27,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,629142,35268,29,21695,7,89877,"(0.0, 2874960.0]"
2023-03-28,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,370306,139822,0,0,8,46288,"(0.0, 2874960.0]"
2023-03-28,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,132836,57246,2,66418,0,0,"(0.0, 2874960.0]"
2023-03-28,첫구매,네이버GFA,naver_gfa_UA_non2539,0,0,0,0,0,0,
2023-03-28,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2785926,2259276,316,8816,38,73314,"(0.0, 2874960.0]"
2023-03-28,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,899426,363710,8,112428,19,47338,"(0.0, 2874960.0]"
2023-03-28,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,557243,24581,65,8573,10,55724,"(0.0, 2874960.0]"
2023-03-28,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,589457,27187,41,14377,4,147364,"(0.0, 2874960.0]"
2023-03-28,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,7103979,282440,107,66392,141,50383,"(5749920.0, 8624880.0]"
2023-03-28,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,610496,31017,23,26543,4,152624,"(0.0, 2874960.0]"
2023-03-29,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,251605,80838,2,125803,14,17972,"(0.0, 2874960.0]"
2023-03-29,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,127738,64719,1,127738,3,42579,"(0.0, 2874960.0]"
2023-03-29,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2467971,2727860,277,8910,35,70513,"(0.0, 2874960.0]"
2023-03-29,첫구매,카카오모먼트,230222_카카오비즈보드(전환_앱)_UA,0,0,0,0,1,0,
2023-03-29,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1192785,471706,3,397595,23,51860,"(0.0, 2874960.0]"
2023-03-29,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,555043,23684,52,10674,7,79292,"(0.0, 2874960.0]"
2023-03-29,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,590152,26770,43,13724,16,36885,"(0.0, 2874960.0]"
2023-03-29,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,7095489,282469,72,98548,159,44626,"(5749920.0, 8624880.0]"
2023-03-29,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,607407,36414,20,30370,8,75926,"(0.0, 2874960.0]"
2023-03-30,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,265452,82463,0,0,11,24132,"(0.0, 2874960.0]"
2023-03-30,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,87156,31938,0,0,0,0,"(0.0, 2874960.0]"
2023-03-30,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2468015,3728790,361,6837,51,48392,"(0.0, 2874960.0]"
2023-03-30,첫구매,카카오모먼트,230222_카카오비즈보드(전환_앱)_UA,0,0,0,0,1,0,
2023-03-30,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1190530,525147,3,396843,27,44094,"(0.0, 2874960.0]"
2023-03-30,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,554574,23504,61,9091,9,61619,"(0.0, 2874960.0]"
2023-03-30,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,584071,29487,26,22464,4,146018,"(0.0, 2874960.0]"
2023-03-30,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,7036770,290317,102,68988,98,71804,"(5749920.0, 8624880.0]"
2023-03-30,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,602200,40233,22,27373,7,86029,"(0.0, 2874960.0]"
2023-03-31,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,298188,83160,0,0,40,7455,"(0.0, 2874960.0]"
2023-03-31,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,48312,19257,0,0,2,24156,"(0.0, 2874960.0]"
2023-03-31,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2466574,2873749,326,7566,51,48364,"(0.0, 2874960.0]"
2023-03-31,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1193555,530369,3,397852,45,26523,"(0.0, 2874960.0]"
2023-03-31,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,561383,25214,53,10592,2,280691,"(0.0, 2874960.0]"
2023-03-31,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,588971,26581,39,15102,8,73621,"(0.0, 2874960.0]"
2023-03-31,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,7088002,267876,100,70880,99,71596,"(5749920.0, 8624880.0]"
2023-03-31,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,584298,37955,19,30753,5,116860,"(0.0, 2874960.0]"
2023-04-01,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,240372,53691,0,0,7,34339,"(0.0, 2874960.0]"
2023-04-01,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,76824,18045,0,0,0,0,"(0.0, 2874960.0]"
2023-04-01,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2466145,3974339,366,6738,38,64899,"(0.0, 2874960.0]"
2023-04-01,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1787522,690133,3,595841,17,105148,"(0.0, 2874960.0]"
2023-04-01,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,576002,27953,39,14769,11,52364,"(0.0, 2874960.0]"
2023-04-01,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,601165,24935,36,16699,5,120233,"(0.0, 2874960.0]"
2023-04-01,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4856072,157532,32,151752,83,58507,"(2874960.0, 5749920.0]"
2023-04-01,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,362035,17568,14,25860,0,0,"(0.0, 2874960.0]"
2023-04-01,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1223191,39561,22,55600,23,53182,"(0.0, 2874960.0]"
2023-04-02,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,202884,29679,0,0,3,67628,"(0.0, 2874960.0]"
2023-04-02,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,103752,10393,0,0,0,0,"(0.0, 2874960.0]"
2023-04-02,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2461987,2921497,379,6496,24,102583,"(0.0, 2874960.0]"
2023-04-02,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1785531,593950,4,446383,32,55798,"(0.0, 2874960.0]"
2023-04-02,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,594195,29656,45,13204,1,594195,"(0.0, 2874960.0]"
2023-04-02,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,633848,26365,29,21857,8,79231,"(0.0, 2874960.0]"
2023-04-02,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,5106393,173780,37,138011,101,50558,"(2874960.0, 5749920.0]"
2023-04-02,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,382670,22338,20,19133,1,382670,"(0.0, 2874960.0]"
2023-04-02,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1272305,41582,22,57832,20,63615,"(0.0, 2874960.0]"
2023-04-03,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,271115,58187,0,0,6,45186,"(0.0, 2874960.0]"
2023-04-03,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,66647,9415,1,66647,1,66647,"(0.0, 2874960.0]"
2023-04-03,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),2458786,4067222,361,6811,46,53452,"(0.0, 2874960.0]"
2023-04-03,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1801536,821623,2,900768,32,56298,"(0.0, 2874960.0]"
2023-04-03,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,467215,21669,34,13742,3,155738,"(0.0, 2874960.0]"
2023-04-03,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,606469,27284,37,16391,6,101078,"(0.0, 2874960.0]"
2023-04-03,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4895255,183891,44,111256,91,53794,"(2874960.0, 5749920.0]"
2023-04-03,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,368148,21034,11,33468,2,184074,"(0.0, 2874960.0]"
2023-04-03,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1227541,39579,16,76721,14,87682,"(0.0, 2874960.0]"
2023-04-04,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,228298,85940,1,228298,4,57075,"(0.0, 2874960.0]"
2023-04-04,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,104919,16243,1,104919,4,26230,"(0.0, 2874960.0]"
2023-04-04,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3910940,4106004,564,6934,46,85020,"(2874960.0, 5749920.0]"
2023-04-04,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2379135,838291,7,339876,36,66087,"(0.0, 2874960.0]"
2023-04-04,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,574757,25511,60,9579,10,57476,"(0.0, 2874960.0]"
2023-04-04,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,589780,28787,33,17872,0,0,"(0.0, 2874960.0]"
2023-04-04,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4425226,178581,33,134098,108,40974,"(2874960.0, 5749920.0]"
2023-04-04,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,344408,23305,18,19134,4,86102,"(0.0, 2874960.0]"
2023-04-04,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1305828,46886,14,93273,22,59356,"(0.0, 2874960.0]"
2023-04-05,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,283166,137791,0,0,13,21782,"(0.0, 2874960.0]"
2023-04-05,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,68141,27193,0,0,0,0,"(0.0, 2874960.0]"
2023-04-05,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3925273,5890686,493,7962,65,60389,"(2874960.0, 5749920.0]"
2023-04-05,첫구매,카카오모먼트,230126_카카오디스플레이(방문_앱),0,0,0,0,1,0,
2023-04-05,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2744346,997735,10,274435,44,62372,"(0.0, 2874960.0]"
2023-04-05,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,504135,22657,44,11458,18,28008,"(0.0, 2874960.0]"
2023-04-05,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,599661,27356,27,22210,5,119932,"(0.0, 2874960.0]"
2023-04-05,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4245462,166771,38,111723,96,44224,"(2874960.0, 5749920.0]"
2023-04-05,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,299661,20837,18,16648,2,149830,"(0.0, 2874960.0]"
2023-04-05,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1791835,67413,31,57801,19,94307,"(0.0, 2874960.0]"
2023-04-06,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,468903,236728,0,0,12,39075,"(0.0, 2874960.0]"
2023-04-06,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,125758,53997,0,0,2,62879,"(0.0, 2874960.0]"
2023-04-06,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3911468,4935493,505,7745,63,62087,"(2874960.0, 5749920.0]"
2023-04-06,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2803273,975395,6,467212,46,60941,"(0.0, 2874960.0]"
2023-04-06,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,504653,22805,36,14018,5,100931,"(0.0, 2874960.0]"
2023-04-06,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,598173,25463,24,24924,8,74772,"(0.0, 2874960.0]"
2023-04-06,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4242778,159505,36,117855,80,53035,"(2874960.0, 5749920.0]"
2023-04-06,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,299677,20303,15,19978,2,149838,"(0.0, 2874960.0]"
2023-04-06,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1793840,63983,25,71754,20,89692,"(0.0, 2874960.0]"
2023-04-07,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,472960,365283,1,472960,11,42996,"(0.0, 2874960.0]"
2023-04-07,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,113629,72945,0,0,1,113629,"(0.0, 2874960.0]"
2023-04-07,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3916099,5366298,425,9214,43,91072,"(2874960.0, 5749920.0]"
2023-04-07,첫구매,카카오모먼트,230126_카카오디스플레이(방문_앱),0,0,0,0,0,0,
2023-04-07,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2788687,1016180,7,398384,30,92956,"(0.0, 2874960.0]"
2023-04-07,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,503957,26234,43,11720,12,41996,"(0.0, 2874960.0]"
2023-04-07,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,590912,27906,19,31101,4,147728,"(0.0, 2874960.0]"
2023-04-07,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4204613,177951,42,100110,74,56819,"(2874960.0, 5749920.0]"
2023-04-07,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,296847,21482,16,18553,5,59369,"(0.0, 2874960.0]"
2023-04-07,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1778574,65092,26,68407,26,68407,"(0.0, 2874960.0]"
2023-04-08,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,440029,211068,0,0,7,62861,"(0.0, 2874960.0]"
2023-04-08,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,152557,76456,0,0,2,76278,"(0.0, 2874960.0]"
2023-04-08,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3914383,5646798,459,8528,49,79885,"(2874960.0, 5749920.0]"
2023-04-08,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2781449,856763,8,347681,33,84286,"(0.0, 2874960.0]"
2023-04-08,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,497327,26562,41,12130,8,62166,"(0.0, 2874960.0]"
2023-04-08,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,581161,25970,21,27674,2,290580,"(0.0, 2874960.0]"
2023-04-08,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4148303,171090,38,109166,82,50589,"(2874960.0, 5749920.0]"
2023-04-08,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,292658,21795,14,20904,3,97553,"(0.0, 2874960.0]"
2023-04-08,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1748689,60533,34,51432,50,34974,"(0.0, 2874960.0]"
2023-04-09,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,422532,172710,0,0,15,28169,"(0.0, 2874960.0]"
2023-04-09,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,169269,73526,0,0,5,33854,"(0.0, 2874960.0]"
2023-04-09,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3913316,5275944,491,7970,52,75256,"(2874960.0, 5749920.0]"
2023-04-09,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2779051,815899,9,308783,47,59129,"(0.0, 2874960.0]"
2023-04-09,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,533276,26319,43,12402,8,66660,"(0.0, 2874960.0]"
2023-04-09,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,634010,27966,17,37295,1,634010,"(0.0, 2874960.0]"
2023-04-09,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4500554,183383,60,75009,91,49457,"(2874960.0, 5749920.0]"
2023-04-09,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,317352,23209,13,24412,5,63470,"(0.0, 2874960.0]"
2023-04-09,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1899765,67403,37,51345,32,59368,"(0.0, 2874960.0]"
2023-04-10,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,459835,176786,0,0,21,21897,"(0.0, 2874960.0]"
2023-04-10,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,140587,63994,0,0,6,23431,"(0.0, 2874960.0]"
2023-04-10,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3917738,6785258,440,8904,82,47777,"(2874960.0, 5749920.0]"
2023-04-10,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2738384,1074400,7,391198,43,63683,"(0.0, 2874960.0]"
2023-04-10,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,513046,25076,42,12215,4,128261,"(0.0, 2874960.0]"
2023-04-10,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,606712,25676,24,25280,4,151678,"(0.0, 2874960.0]"
2023-04-10,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4309033,174683,30,143634,74,58230,"(2874960.0, 5749920.0]"
2023-04-10,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,220048,15252,10,22005,2,110024,"(0.0, 2874960.0]"
2023-04-10,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1819553,66058,22,82707,24,75815,"(0.0, 2874960.0]"
2023-04-11,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,441233,152592,0,0,10,44123,"(0.0, 2874960.0]"
2023-04-11,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,151532,57960,0,0,4,37883,"(0.0, 2874960.0]"
2023-04-11,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3913217,3252454,490,7986,104,37627,"(2874960.0, 5749920.0]"
2023-04-11,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2782681,925434,14,198763,51,54562,"(0.0, 2874960.0]"
2023-04-11,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,500399,24750,41,12205,8,62550,"(0.0, 2874960.0]"
2023-04-11,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,589327,26112,23,25623,3,196442,"(0.0, 2874960.0]"
2023-04-11,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4188506,169828,45,93078,84,49863,"(2874960.0, 5749920.0]"
2023-04-11,첫구매,페이스북,fb_conversion_visit_catalog_2302_ASC 캠페인,0,0,0,0,0,0,
2023-04-11,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1777927,61424,20,88896,37,48052,"(0.0, 2874960.0]"
2023-04-12,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,448000,165846,0,0,16,28000,"(0.0, 2874960.0]"
2023-04-12,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,148336,61387,0,0,3,49445,"(0.0, 2874960.0]"
2023-04-12,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3915857,3832725,399,9814,80,48948,"(2874960.0, 5749920.0]"
2023-04-12,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,2775047,936788,7,396435,38,73028,"(0.0, 2874960.0]"
2023-04-12,첫구매,페이스북,fb_conversion_pmkt_2211_AOS,500674,24948,31,16151,6,83446,"(0.0, 2874960.0]"
2023-04-12,첫구매,페이스북,fb_conversion_signup_catalog_2303_B,286044,11857,8,35756,1,286044,"(0.0, 2874960.0]"
2023-04-12,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4205713,162880,34,123697,102,41232,"(2874960.0, 5749920.0]"
2023-04-12,첫구매,카카오모먼트,220913_카카오비즈보드(전환_회원가입_앱),320991,161213,23,13956,0,0,"(0.0, 2874960.0]"
2023-04-12,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1773432,64817,15,118229,28,63337,"(0.0, 2874960.0]"
2023-04-13,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,446815,131017,0,0,22,20310,"(0.0, 2874960.0]"
2023-04-13,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,150830,47632,0,0,4,37707,"(0.0, 2874960.0]"
2023-04-13,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),3916594,4150943,402,9743,66,59342,"(2874960.0, 5749920.0]"
